"","Pathogen","Disease","Agegroup","Source","CostCategory","median","5%","95%"
"1381","Toxoplasma gondii","Initial and sequel disease","5-64","AllFood","TotalHumanCapital",9460269.04490256,5425890.83019981,14735945.6676167
"1382","Toxoplasma gondii","Initial and sequel disease","5-64","Beef","TotalHumanCapital",2152249.83644323,397705.670176193,6851655.12876253
"1383","Toxoplasma gondii","Initial and sequel disease","5-64","Crustaceans","TotalHumanCapital",0,0,0
"1384","Toxoplasma gondii","Initial and sequel disease","5-64","Dairy","TotalHumanCapital",440706.929104908,7454.8644260874,2009485.88708935
"1385","Toxoplasma gondii","Initial and sequel disease","5-64","Eggs","TotalHumanCapital",0,0,0
"1386","Toxoplasma gondii","Initial and sequel disease","5-64","Finfish","TotalHumanCapital",0,0,0
"1387","Toxoplasma gondii","Initial and sequel disease","5-64","Fruit","TotalHumanCapital",436706.161232655,60653.4304972962,1482052.57497392
"1388","Toxoplasma gondii","Initial and sequel disease","5-64","Grains and seeds","TotalHumanCapital",0,0,0
"1389","Toxoplasma gondii","Initial and sequel disease","5-64","Lamb","TotalHumanCapital",2122901.15594459,177468.478238833,6922435.8024505
"1390","Toxoplasma gondii","Initial and sequel disease","5-64","Molluscs","TotalHumanCapital",0,0,0
"1391","Toxoplasma gondii","Initial and sequel disease","5-64","Nuts","TotalHumanCapital",0,0,0
"1392","Toxoplasma gondii","Initial and sequel disease","5-64","Other","TotalHumanCapital",1141484.47279802,101920.133307078,4674858.76857325
"1393","Toxoplasma gondii","Initial and sequel disease","5-64","Pork","TotalHumanCapital",1537144.24982676,144767.122541678,4939151.43203505
"1394","Toxoplasma gondii","Initial and sequel disease","5-64","Poultry","TotalHumanCapital",474374.778169363,80187.032673904,1727293.38230711
"1395","Toxoplasma gondii","Initial and sequel disease","5-64","Vegetables","TotalHumanCapital",1562065.28908135,105033.038838586,5731889.97671073
"1396","Toxoplasma gondii","Initial and sequel disease","65+","AllFood","TotalHumanCapital",2227900.80422782,989125.289985928,5066742.97342626
"1397","Toxoplasma gondii","Initial and sequel disease","65+","Beef","TotalHumanCapital",514490.951574798,83103.1691328342,2012011.45177115
"1398","Toxoplasma gondii","Initial and sequel disease","65+","Crustaceans","TotalHumanCapital",0,0,0
"1399","Toxoplasma gondii","Initial and sequel disease","65+","Dairy","TotalHumanCapital",105033.201393192,1917.32156970999,641707.463964633
"1400","Toxoplasma gondii","Initial and sequel disease","65+","Eggs","TotalHumanCapital",0,0,0
"1401","Toxoplasma gondii","Initial and sequel disease","65+","Finfish","TotalHumanCapital",0,0,0
"1402","Toxoplasma gondii","Initial and sequel disease","65+","Fruit","TotalHumanCapital",101620.239009243,13165.5746079701,491720.693335228
"1403","Toxoplasma gondii","Initial and sequel disease","65+","Grains and seeds","TotalHumanCapital",0,0,0
"1404","Toxoplasma gondii","Initial and sequel disease","65+","Lamb","TotalHumanCapital",496743.523481987,40465.5824068269,2042047.25896366
"1405","Toxoplasma gondii","Initial and sequel disease","65+","Molluscs","TotalHumanCapital",0,0,0
"1406","Toxoplasma gondii","Initial and sequel disease","65+","Nuts","TotalHumanCapital",0,0,0
"1407","Toxoplasma gondii","Initial and sequel disease","65+","Other","TotalHumanCapital",274610.375193289,22703.9618701329,1372835.15656699
"1408","Toxoplasma gondii","Initial and sequel disease","65+","Pork","TotalHumanCapital",357339.205534103,32576.8990494478,1479755.49361843
"1409","Toxoplasma gondii","Initial and sequel disease","65+","Poultry","TotalHumanCapital",111782.67974273,16840.2474471386,552952.436445012
"1410","Toxoplasma gondii","Initial and sequel disease","65+","Vegetables","TotalHumanCapital",371140.414626655,24171.3908082113,1665809.98020265
"1411","Toxoplasma gondii","Initial and sequel disease","<5","AllFood","TotalHumanCapital",1068647.75366737,466329.878563015,2131835.97568223
"1412","Toxoplasma gondii","Initial and sequel disease","<5","Beef","TotalHumanCapital",240897.494753867,39570.921659332,891645.364359442
"1413","Toxoplasma gondii","Initial and sequel disease","<5","Crustaceans","TotalHumanCapital",0,0,0
"1414","Toxoplasma gondii","Initial and sequel disease","<5","Dairy","TotalHumanCapital",49495.3733993068,874.893883765531,276342.476053377
"1415","Toxoplasma gondii","Initial and sequel disease","<5","Eggs","TotalHumanCapital",0,0,0
"1416","Toxoplasma gondii","Initial and sequel disease","<5","Finfish","TotalHumanCapital",0,0,0
"1417","Toxoplasma gondii","Initial and sequel disease","<5","Fruit","TotalHumanCapital",48180.6506154688,6171.79164009705,210588.914987162
"1418","Toxoplasma gondii","Initial and sequel disease","<5","Grains and seeds","TotalHumanCapital",0,0,0
"1419","Toxoplasma gondii","Initial and sequel disease","<5","Lamb","TotalHumanCapital",234665.47877106,18848.5904798827,904572.567281576
"1420","Toxoplasma gondii","Initial and sequel disease","<5","Molluscs","TotalHumanCapital",0,0,0
"1421","Toxoplasma gondii","Initial and sequel disease","<5","Nuts","TotalHumanCapital",0,0,0
"1422","Toxoplasma gondii","Initial and sequel disease","<5","Other","TotalHumanCapital",128224.823013408,10759.3612870582,608861.12974823
"1423","Toxoplasma gondii","Initial and sequel disease","<5","Pork","TotalHumanCapital",169585.484427248,15259.3492773585,646762.168812175
"1424","Toxoplasma gondii","Initial and sequel disease","<5","Poultry","TotalHumanCapital",52607.898872527,8081.75157944607,239018.493876167
"1425","Toxoplasma gondii","Initial and sequel disease","<5","Vegetables","TotalHumanCapital",173964.202492195,11266.5204145378,743476.288807231
"1426","Toxoplasma gondii","Initial and sequel disease","All ages","AllFood","TotalHumanCapital",13113360.6464298,8119357.029092,19491899.2639347
"1427","Toxoplasma gondii","Initial and sequel disease","All ages","Beef","TotalHumanCapital",2996487.43660175,570774.083558418,9271831.20161458
"1428","Toxoplasma gondii","Initial and sequel disease","All ages","Crustaceans","TotalHumanCapital",0,0,0
"1429","Toxoplasma gondii","Initial and sequel disease","All ages","Dairy","TotalHumanCapital",614466.596925579,10203.5235806191,2717374.05562776
"1430","Toxoplasma gondii","Initial and sequel disease","All ages","Eggs","TotalHumanCapital",0,0,0
"1431","Toxoplasma gondii","Initial and sequel disease","All ages","Finfish","TotalHumanCapital",0,0,0
"1432","Toxoplasma gondii","Initial and sequel disease","All ages","Fruit","TotalHumanCapital",612431.405840976,85884.380105431,1970169.98992883
"1433","Toxoplasma gondii","Initial and sequel disease","All ages","Grains and seeds","TotalHumanCapital",0,0,0
"1434","Toxoplasma gondii","Initial and sequel disease","All ages","Lamb","TotalHumanCapital",2959941.18976086,249685.816689241,9409521.34547919
"1435","Toxoplasma gondii","Initial and sequel disease","All ages","Molluscs","TotalHumanCapital",0,0,0
"1436","Toxoplasma gondii","Initial and sequel disease","All ages","Nuts","TotalHumanCapital",0,0,0
"1437","Toxoplasma gondii","Initial and sequel disease","All ages","Other","TotalHumanCapital",1587442.49623735,142899.756168149,6305400.10581999
"1438","Toxoplasma gondii","Initial and sequel disease","All ages","Pork","TotalHumanCapital",2150305.98042863,204860.231269498,6643478.0467417
"1439","Toxoplasma gondii","Initial and sequel disease","All ages","Poultry","TotalHumanCapital",663349.76670494,115208.963514432,2287293.78715518
"1440","Toxoplasma gondii","Initial and sequel disease","All ages","Vegetables","TotalHumanCapital",2180517.03870778,147862.863935946,7750612.87116547
"1441","Yersinia Enterocolitica","Initial and sequel disease","5-64","AllFood","TotalHumanCapital",7422328.98983977,4228408.14955551,12503012.6265594
"1442","Yersinia Enterocolitica","Initial and sequel disease","5-64","Beef","TotalHumanCapital",753306.119452568,35571.4326279871,3209483.48244514
"1443","Yersinia Enterocolitica","Initial and sequel disease","5-64","Crustaceans","TotalHumanCapital",0,0,0
"1444","Yersinia Enterocolitica","Initial and sequel disease","5-64","Dairy","TotalHumanCapital",577084.429089296,25168.3218498199,2817064.01716594
"1445","Yersinia Enterocolitica","Initial and sequel disease","5-64","Eggs","TotalHumanCapital",0,0,0
"1446","Yersinia Enterocolitica","Initial and sequel disease","5-64","Finfish","TotalHumanCapital",159520.874877161,110.077648755779,994760.625724392
"1447","Yersinia Enterocolitica","Initial and sequel disease","5-64","Fruit","TotalHumanCapital",0,0,0
"1448","Yersinia Enterocolitica","Initial and sequel disease","5-64","Grains and seeds","TotalHumanCapital",0,0,0
"1449","Yersinia Enterocolitica","Initial and sequel disease","5-64","Lamb","TotalHumanCapital",749467.707199157,37495.1294204628,3163067.9328188
"1450","Yersinia Enterocolitica","Initial and sequel disease","5-64","Molluscs","TotalHumanCapital",0,0,0
"1451","Yersinia Enterocolitica","Initial and sequel disease","5-64","Nuts","TotalHumanCapital",0,0,0
"1452","Yersinia Enterocolitica","Initial and sequel disease","5-64","Other","TotalHumanCapital",108231.173700366,115.68223720829,7915842.99520965
"1453","Yersinia Enterocolitica","Initial and sequel disease","5-64","Pork","TotalHumanCapital",3655045.58029086,735735.466347292,8124843.63328389
"1454","Yersinia Enterocolitica","Initial and sequel disease","5-64","Poultry","TotalHumanCapital",0,0,0
"1455","Yersinia Enterocolitica","Initial and sequel disease","5-64","Vegetables","TotalHumanCapital",1249075.627599,72463.0506133078,4846785.064912
"1456","Yersinia Enterocolitica","Initial and sequel disease","65+","AllFood","TotalHumanCapital",1413675.6737051,665179.889330377,3566002.4915252
"1457","Yersinia Enterocolitica","Initial and sequel disease","65+","Beef","TotalHumanCapital",146975.156624709,6927.62394022073,782805.56744814
"1458","Yersinia Enterocolitica","Initial and sequel disease","65+","Crustaceans","TotalHumanCapital",0,0,0
"1459","Yersinia Enterocolitica","Initial and sequel disease","65+","Dairy","TotalHumanCapital",113709.556782744,4945.50504968311,693301.603966353
"1460","Yersinia Enterocolitica","Initial and sequel disease","65+","Eggs","TotalHumanCapital",0,0,0
"1461","Yersinia Enterocolitica","Initial and sequel disease","65+","Finfish","TotalHumanCapital",31736.3487685346,31.1817904006576,273644.879369043
"1462","Yersinia Enterocolitica","Initial and sequel disease","65+","Fruit","TotalHumanCapital",0,0,0
"1463","Yersinia Enterocolitica","Initial and sequel disease","65+","Grains and seeds","TotalHumanCapital",0,0,0
"1464","Yersinia Enterocolitica","Initial and sequel disease","65+","Lamb","TotalHumanCapital",145824.116139715,7362.64049160514,774410.501931056
"1465","Yersinia Enterocolitica","Initial and sequel disease","65+","Molluscs","TotalHumanCapital",0,0,0
"1466","Yersinia Enterocolitica","Initial and sequel disease","65+","Nuts","TotalHumanCapital",0,0,0
"1467","Yersinia Enterocolitica","Initial and sequel disease","65+","Other","TotalHumanCapital",29085.0151804008,30.0742945206863,1814396.44779976
"1468","Yersinia Enterocolitica","Initial and sequel disease","65+","Pork","TotalHumanCapital",685566.633990011,130763.996829616,2117195.14316149
"1469","Yersinia Enterocolitica","Initial and sequel disease","65+","Poultry","TotalHumanCapital",0,0,0
"1470","Yersinia Enterocolitica","Initial and sequel disease","65+","Vegetables","TotalHumanCapital",244103.825413354,13987.5706122043,1165122.89695145
"1471","Yersinia Enterocolitica","Initial and sequel disease","<5","AllFood","TotalHumanCapital",1275345.4414942,618481.591675716,2774953.02380785
"1472","Yersinia Enterocolitica","Initial and sequel disease","<5","Beef","TotalHumanCapital",130540.700194644,6218.38899483717,645027.818988125
"1473","Yersinia Enterocolitica","Initial and sequel disease","<5","Crustaceans","TotalHumanCapital",0,0,0
"1474","Yersinia Enterocolitica","Initial and sequel disease","<5","Dairy","TotalHumanCapital",100924.095259558,4386.17219606221,564680.056369102
"1475","Yersinia Enterocolitica","Initial and sequel disease","<5","Eggs","TotalHumanCapital",0,0,0
"1476","Yersinia Enterocolitica","Initial and sequel disease","<5","Finfish","TotalHumanCapital",28054.7171068925,23.5094183536972,217484.144142222
"1477","Yersinia Enterocolitica","Initial and sequel disease","<5","Fruit","TotalHumanCapital",0,0,0
"1478","Yersinia Enterocolitica","Initial and sequel disease","<5","Grains and seeds","TotalHumanCapital",0,0,0
"1479","Yersinia Enterocolitica","Initial and sequel disease","<5","Lamb","TotalHumanCapital",130052.104543842,6482.14792045552,635720.585821866
"1480","Yersinia Enterocolitica","Initial and sequel disease","<5","Molluscs","TotalHumanCapital",0,0,0
"1481","Yersinia Enterocolitica","Initial and sequel disease","<5","Nuts","TotalHumanCapital",0,0,0
"1482","Yersinia Enterocolitica","Initial and sequel disease","<5","Other","TotalHumanCapital",23050.8588523345,24.6447486372895,1512700.88691457
"1483","Yersinia Enterocolitica","Initial and sequel disease","<5","Pork","TotalHumanCapital",618322.900768079,119221.366196313,1684552.95830148
"1484","Yersinia Enterocolitica","Initial and sequel disease","<5","Poultry","TotalHumanCapital",0,0,0
"1485","Yersinia Enterocolitica","Initial and sequel disease","<5","Vegetables","TotalHumanCapital",216721.933793667,12377.8659229818,957593.269122269
"1486","Yersinia Enterocolitica","Initial and sequel disease","All ages","AllFood","TotalHumanCapital",10445262.0541284,6145242.1229841,17108588.1338291
"1487","Yersinia Enterocolitica","Initial and sequel disease","All ages","Beef","TotalHumanCapital",1060670.61299904,50055.1509149754,4418929.26672125
"1488","Yersinia Enterocolitica","Initial and sequel disease","All ages","Crustaceans","TotalHumanCapital",0,0,0
"1489","Yersinia Enterocolitica","Initial and sequel disease","All ages","Dairy","TotalHumanCapital",810401.322682332,35629.2542249538,3907446.12367515
"1490","Yersinia Enterocolitica","Initial and sequel disease","All ages","Eggs","TotalHumanCapital",0,0,0
"1491","Yersinia Enterocolitica","Initial and sequel disease","All ages","Finfish","TotalHumanCapital",224090.802984199,153.798157811064,1360766.18693635
"1492","Yersinia Enterocolitica","Initial and sequel disease","All ages","Fruit","TotalHumanCapital",0,0,0
"1493","Yersinia Enterocolitica","Initial and sequel disease","All ages","Grains and seeds","TotalHumanCapital",0,0,0
"1494","Yersinia Enterocolitica","Initial and sequel disease","All ages","Lamb","TotalHumanCapital",1054359.56272206,52654.5514775488,4358481.28483934
"1495","Yersinia Enterocolitica","Initial and sequel disease","All ages","Molluscs","TotalHumanCapital",0,0,0
"1496","Yersinia Enterocolitica","Initial and sequel disease","All ages","Nuts","TotalHumanCapital",0,0,0
"1497","Yersinia Enterocolitica","Initial and sequel disease","All ages","Other","TotalHumanCapital",148706.05133676,161.634384324695,10974888.8476011
