 NtS01, NtS02, NtS03, NtS04, NtS05, NtS06, NtS07, NtS08, NtS09, NtS10, NtS11, NtS12, NtS13, NtS14, Cam01, Cam02, Cam03, Cam04, Cam06, Cam13, Cam14, Lim01, Lim02, Lim03, Lim04, Lim06, Lim07, Lim08, Lim09, Lim10, Lim13, Tog01, Tog02, Tog03, Tog04, Tog06, Tog10, Tog13, Tog14, STC01, STC02, STC03, STC06, STC10, STC11, STC12, STC13, STC14, Yer01, Yer02, Yer03, Yer06, Yer07, Yer13, Yer14, Vib07, Vib08, Vib09, BaC01, BaC02, BaC03, BaC04, BaC05, BaC06, BaC07, BaC08, BaC09, BaC10, BaC11, BaC12, BaC13, BaC14
0.451251251,0.198678679,0.211811812,1.405805806,0.912912913,0.044364364,0.000478078,4.28E-07,0.0002603,0.165205205,0.026126126,0.013857858,1.481481481,0.00085005,0.438038038,0.078598599,0.181861862,16.21221221,0.182062062,0.225145145,0.001122322,0.057577578,0.032108108,0.103303303,0.017381381,1.946746747,0.576976977,0.087807808,0.059099099,0.480880881,3.589189189,2.014414414,0.78998999,0.65985986,0.4004004,0.026854855,0.295095095,0.443243243,0.463663664,2.928928929,0.276716717,0.11031031,0.163843844,0.282322322,0.081961962,0.00765966,2.028028028,0.516116116,0.177337337,0.184544545,4.736736737,0.134134134,0.000394394,0.392992993,0.000397998,0.164244244,0.96976977,20.7967968,0.053653654,0.040680681,0.042242242,0.045125125,0.013917918,0.322322322,0.000496897,0.000403604,0.000400801,0.123923924,3.244844845,0.001259259,1.127527528,0.001768569
0.473813814,0.208612613,0.222402402,1.476096096,0.958558559,0.046582583,0.000501982,4.50E-07,0.000273315,0.173465465,0.027432432,0.014550751,1.555555556,0.000892553,0.45993994,0.082528529,0.190954955,17.02282282,0.191165165,0.236402402,0.001178438,0.060456456,0.033713514,0.108468468,0.01825045,2.044084084,0.605825826,0.092198198,0.062054054,0.504924925,3.768648649,2.115135135,0.829489489,0.692852853,0.42042042,0.028197598,0.30984985,0.465405405,0.486846847,3.075375375,0.290552553,0.115825826,0.172036036,0.296438438,0.08606006,0.008042643,2.129429429,0.541921922,0.186204204,0.193771772,4.973573574,0.140840841,0.000414114,0.412642643,0.000417898,0.172456456,1.018258258,21.83663664,0.056336336,0.042714715,0.044354354,0.047381381,0.014613814,0.338438438,0.000521742,0.000423784,0.000420841,0.13012012,3.407087087,0.001322222,1.183903904,0.001856997
0.496376376,0.218546547,0.232992993,1.546386386,1.004204204,0.048800801,0.000525886,4.71E-07,0.00028633,0.181725726,0.028738739,0.015243644,1.62962963,0.000935055,0.481841842,0.086458458,0.200048048,17.83343343,0.200268268,0.24765966,0.001234555,0.063335335,0.035318919,0.113633634,0.01911952,2.141421421,0.634674675,0.096588589,0.065009009,0.528968969,3.948108108,2.215855856,0.868988989,0.725845846,0.44044044,0.02954034,0.324604605,0.487567568,0.51003003,3.221821822,0.304388388,0.121341341,0.180228228,0.310554555,0.090158158,0.008425626,2.230830831,0.567727728,0.195071071,0.202998999,5.21041041,0.147547548,0.000433834,0.432292292,0.000437798,0.180668669,1.066746747,22.87647648,0.059019019,0.044748749,0.046466466,0.049637638,0.01530971,0.354554555,0.000546587,0.000443964,0.000440881,0.136316316,3.569329329,0.001385185,1.24028028,0.001945425
0.518938939,0.22848048,0.243583584,1.616676677,1.04984985,0.051019019,0.00054979,4.93E-07,0.000299345,0.189985986,0.030045045,0.015936537,1.703703704,0.000977558,0.503743744,0.090388388,0.209141141,18.64404404,0.209371371,0.258916917,0.001290671,0.066214214,0.036924324,0.118798799,0.019988589,2.238758759,0.663523524,0.100978979,0.067963964,0.553013013,4.127567568,2.316576577,0.908488488,0.758838839,0.46046046,0.030883083,0.339359359,0.50972973,0.533213213,3.368268268,0.318224224,0.126856857,0.18842042,0.324670671,0.094256256,0.008808609,2.332232232,0.593533534,0.203937938,0.212226226,5.447247247,0.154254254,0.000453554,0.451941942,0.000457698,0.188880881,1.115235235,23.91631632,0.061701702,0.046782783,0.048578579,0.051893894,0.016005606,0.370670671,0.000571431,0.000464144,0.000460921,0.142512513,3.731571572,0.001448148,1.296656657,0.002033854
0.541501502,0.238414414,0.254174174,1.686966967,1.095495495,0.053237237,0.000573694,5.14E-07,0.00031236,0.198246246,0.031351351,0.016629429,1.777777778,0.00102006,0.525645646,0.094318318,0.218234234,19.45465465,0.218474474,0.270174174,0.001346787,0.069093093,0.03852973,0.123963964,0.020857658,2.336096096,0.692372372,0.105369369,0.070918919,0.577057057,4.307027027,2.417297297,0.947987988,0.791831832,0.48048048,0.032225826,0.354114114,0.531891892,0.556396396,3.514714715,0.33206006,0.132372372,0.196612613,0.338786787,0.098354354,0.009191592,2.433633634,0.619339339,0.212804805,0.221453453,5.684084084,0.160960961,0.000473273,0.471591592,0.000477598,0.197093093,1.163723724,24.95615616,0.064384384,0.048816817,0.050690691,0.05415015,0.016701502,0.386786787,0.000596276,0.000484324,0.000480961,0.148708709,3.893813814,0.001511111,1.353033033,0.002122282
0.564064064,0.248348348,0.264764765,1.757257257,1.141141141,0.055455455,0.000597598,5.36E-07,0.000325375,0.206506507,0.032657658,0.017322322,1.851851852,0.001062563,0.547547548,0.098248248,0.227327327,20.26526527,0.227577578,0.281431431,0.001402903,0.071971972,0.040135135,0.129129129,0.021726727,2.433433433,0.721221221,0.10975976,0.073873874,0.601101101,4.486486486,2.518018018,0.987487487,0.824824825,0.500500501,0.033568569,0.368868869,0.554054054,0.57957958,3.661161161,0.345895896,0.137887888,0.204804805,0.352902903,0.102452452,0.009574575,2.535035035,0.645145145,0.221671672,0.230680681,5.920920921,0.167667668,0.000492993,0.491241241,0.000497497,0.205305305,1.212212212,25.995996,0.067067067,0.050850851,0.052802803,0.056406406,0.017397397,0.402902903,0.000621121,0.000504505,0.000501001,0.154904905,4.056056056,0.001574074,1.409409409,0.002210711
0.586626627,0.258282282,0.275355355,1.827547548,1.186786787,0.057673674,0.000621502,5.57E-07,0.00033839,0.214766767,0.033963964,0.018015215,1.925925926,0.001105065,0.569449449,0.102178178,0.23642042,21.07587588,0.236680681,0.292688689,0.001459019,0.074850851,0.041740541,0.134294294,0.022595796,2.530770771,0.75007007,0.11415015,0.076828829,0.625145145,4.665945946,2.618738739,1.026986987,0.857817818,0.520520521,0.034911311,0.383623624,0.576216216,0.602762763,3.807607608,0.359731732,0.143403403,0.212996997,0.367019019,0.106550551,0.009957558,2.636436436,0.670950951,0.230538539,0.239907908,6.157757758,0.174374374,0.000512713,0.510890891,0.000517397,0.213517518,1.260700701,27.03583584,0.06974975,0.052884885,0.054914915,0.058662663,0.018093293,0.419019019,0.000645966,0.000524685,0.000521041,0.161101101,4.218298298,0.001637037,1.465785786,0.002299139
0.609189189,0.268216216,0.285945946,1.897837838,1.232432432,0.059891892,0.000645405,5.78E-07,0.000351405,0.223027027,0.03527027,0.018708108,2,0.001147568,0.591351351,0.106108108,0.245513514,21.88648649,0.245783784,0.303945946,0.001515135,0.07772973,0.043345946,0.139459459,0.023464865,2.628108108,0.778918919,0.118540541,0.079783784,0.649189189,4.845405405,2.719459459,1.066486486,0.890810811,0.540540541,0.036254054,0.398378378,0.598378378,0.625945946,3.954054054,0.373567568,0.148918919,0.221189189,0.381135135,0.110648649,0.010340541,2.737837838,0.696756757,0.239405405,0.249135135,6.394594595,0.181081081,0.000532432,0.530540541,0.000537297,0.22172973,1.309189189,28.07567568,0.072432432,0.054918919,0.057027027,0.060918919,0.018789189,0.435135135,0.000670811,0.000544865,0.000541081,0.167297297,4.380540541,0.0017,1.522162162,0.002387568
0.631751752,0.27815015,0.296536537,1.968128128,1.278078078,0.06211011,0.000669309,6.00E-07,0.00036442,0.231287287,0.036576577,0.019401001,2.074074074,0.00119007,0.613253253,0.110038038,0.254606607,22.6970971,0.254886887,0.315203203,0.001571251,0.080608609,0.044951351,0.144624625,0.024333934,2.725445445,0.807767768,0.122930931,0.082738739,0.673233233,5.024864865,2.82018018,1.105985986,0.923803804,0.560560561,0.037596797,0.413133133,0.620540541,0.649129129,4.100500501,0.387403403,0.154434434,0.229381381,0.395251251,0.114746747,0.010723524,2.839239239,0.722562563,0.248272272,0.258362362,6.631431431,0.187787788,0.000552152,0.55019019,0.000557197,0.229941942,1.357677678,29.11551552,0.075115115,0.056952953,0.059139139,0.063175175,0.019485085,0.451251251,0.000695656,0.000565045,0.000561121,0.173493493,4.542782783,0.001762963,1.578538539,0.002475996
0.654314314,0.288084084,0.307127127,2.038418418,1.323723724,0.064328328,0.000693213,6.21E-07,0.000377435,0.239547548,0.037882883,0.020093894,2.148148148,0.001232573,0.635155155,0.113967968,0.2636997,23.50770771,0.26398999,0.32646046,0.001627367,0.083487487,0.046556757,0.14978979,0.025203003,2.822782783,0.836616617,0.127321321,0.085693694,0.697277277,5.204324324,2.920900901,1.145485485,0.956796797,0.580580581,0.03893954,0.427887888,0.642702703,0.672312312,4.246946947,0.401239239,0.15994995,0.237573574,0.409367367,0.118844845,0.011106507,2.940640641,0.748368368,0.257139139,0.26758959,6.868268268,0.194494494,0.000571872,0.56983984,0.000577097,0.238154154,1.406166166,30.15535536,0.077797798,0.058986987,0.061251251,0.065431431,0.020180981,0.467367367,0.000720501,0.000585225,0.000581161,0.17968969,4.705025025,0.001825926,1.634914915,0.002564424
0.676876877,0.298018018,0.317717718,2.108708709,1.369369369,0.066546547,0.000717117,6.43E-07,0.00039045,0.247807808,0.039189189,0.020786787,2.222222222,0.001275075,0.657057057,0.117897898,0.272792793,24.31831832,0.273093093,0.337717718,0.001683483,0.086366366,0.048162162,0.154954955,0.026072072,2.92012012,0.865465465,0.131711712,0.088648649,0.721321321,5.383783784,3.021621622,1.184984985,0.98978979,0.600600601,0.040282282,0.442642643,0.664864865,0.695495495,4.393393393,0.415075075,0.165465465,0.245765766,0.423483483,0.122942943,0.011489489,3.042042042,0.774174174,0.266006006,0.276816817,7.105105105,0.201201201,0.000591592,0.589489489,0.000596997,0.246366366,1.454654655,31.1951952,0.08048048,0.061021021,0.063363363,0.067687688,0.020876877,0.483483483,0.000745345,0.000605405,0.000601201,0.185885886,4.867267267,0.001888889,1.691291291,0.002652853
0.699439439,0.307951952,0.328308308,2.178998999,1.415015015,0.068764765,0.000741021,6.64E-07,0.000403465,0.256068068,0.040495495,0.02147968,2.296296296,0.001317578,0.678958959,0.121827828,0.281885886,25.12892893,0.282196196,0.348974975,0.0017396,0.089245245,0.049767568,0.16012012,0.026941141,3.017457457,0.894314314,0.136102102,0.091603604,0.745365365,5.563243243,3.122342342,1.224484484,1.022782783,0.620620621,0.041625025,0.457397397,0.687027027,0.718678679,4.53983984,0.428910911,0.170980981,0.253957958,0.4375996,0.127041041,0.011872472,3.143443443,0.79997998,0.274872873,0.286044044,7.341941942,0.207907908,0.000611311,0.609139139,0.000616897,0.254578579,1.503143143,32.23503504,0.083163163,0.063055055,0.065475475,0.069943944,0.021572773,0.4995996,0.00077019,0.000625586,0.000621241,0.192082082,5.02950951,0.001951852,1.747667668,0.002741281
0.722002002,0.317885886,0.338898899,2.249289289,1.460660661,0.070982983,0.000764925,6.85E-07,0.00041648,0.264328328,0.041801802,0.022172573,2.37037037,0.00136008,0.700860861,0.125757758,0.290978979,25.93953954,0.291299299,0.360232232,0.001795716,0.092124124,0.051372973,0.165285285,0.02781021,3.114794795,0.923163163,0.140492492,0.094558559,0.769409409,5.742702703,3.223063063,1.263983984,1.055775776,0.640640641,0.042967768,0.472152152,0.709189189,0.741861862,4.686286286,0.442746747,0.176496496,0.26215015,0.451715716,0.131139139,0.012255455,3.244844845,0.825785786,0.28373974,0.295271271,7.578778779,0.214614615,0.000631031,0.628788789,0.000636797,0.262790791,1.551631632,33.27487487,0.085845846,0.065089089,0.067587588,0.0722002,0.022268669,0.515715716,0.000795035,0.000645766,0.000641281,0.198278278,5.191751752,0.002014815,1.804044044,0.00282971
0.744564565,0.32781982,0.349489489,2.31957958,1.506306306,0.073201201,0.000788829,7.07E-07,0.000429495,0.272588589,0.043108108,0.022865465,2.444444444,0.001402583,0.722762763,0.129687688,0.300072072,26.75015015,0.300402402,0.371489489,0.001851832,0.095003003,0.052978378,0.17045045,0.028679279,3.212132132,0.952012012,0.144882883,0.097513514,0.793453453,5.922162162,3.323783784,1.303483483,1.088768769,0.660660661,0.044310511,0.486906907,0.731351351,0.765045045,4.832732733,0.456582583,0.182012012,0.270342342,0.465831832,0.135237237,0.012638438,3.346246246,0.851591592,0.292606607,0.304498498,7.815615616,0.221321321,0.000650751,0.648438438,0.000656697,0.271003003,1.60012012,34.31471471,0.088528529,0.067123123,0.0696997,0.074456456,0.022964565,0.531831832,0.00081988,0.000665946,0.000661321,0.204474474,5.353993994,0.002077778,1.86042042,0.002918138
0.767127127,0.337753754,0.36008008,2.38986987,1.551951952,0.075419419,0.000812733,7.28E-07,0.000442511,0.280848849,0.044414414,0.023558358,2.518518519,0.001445085,0.744664665,0.133617618,0.309165165,27.56076076,0.309505506,0.382746747,0.001907948,0.097881882,0.054583784,0.175615616,0.029548348,3.309469469,0.980860861,0.149273273,0.100468468,0.817497497,6.101621622,3.424504505,1.342982983,1.121761762,0.680680681,0.045653253,0.501661662,0.753513514,0.788228228,4.979179179,0.470418418,0.187527528,0.278534535,0.479947948,0.139335335,0.013021421,3.447647648,0.877397397,0.301473473,0.313725726,8.052452452,0.228028028,0.00067047,0.668088088,0.000676597,0.279215215,1.648608609,35.35455455,0.091211211,0.069157157,0.071811812,0.076712713,0.02366046,0.547947948,0.000844725,0.000686126,0.000681361,0.210670671,5.516236236,0.002140741,1.916796797,0.003006567
0.78968969,0.347687688,0.370670671,2.46016016,1.597597598,0.077637638,0.000836637,7.50E-07,0.000455526,0.289109109,0.045720721,0.024251251,2.592592593,0.001487588,0.766566567,0.137547548,0.318258258,28.37137137,0.318608609,0.394004004,0.001964064,0.100760761,0.056189189,0.180780781,0.030417417,3.406806807,1.00970971,0.153663664,0.103423423,0.841541542,6.281081081,3.525225225,1.382482482,1.154754755,0.700700701,0.046995996,0.516416416,0.775675676,0.811411411,5.125625626,0.484254254,0.193043043,0.286726727,0.494064064,0.143433433,0.013404404,3.549049049,0.903203203,0.31034034,0.322952953,8.289289289,0.234734735,0.00069019,0.687737738,0.000696496,0.287427427,1.697097097,36.39439439,0.093893894,0.071191191,0.073923924,0.078968969,0.024356356,0.564064064,0.00086957,0.000706306,0.000701401,0.216866867,5.678478478,0.002203704,1.973173173,0.003094995
0.812252252,0.357621622,0.381261261,2.53045045,1.643243243,0.079855856,0.000860541,7.71E-07,0.000468541,0.297369369,0.047027027,0.024944144,2.666666667,0.00153009,0.788468468,0.141477477,0.327351351,29.18198198,0.327711712,0.405261261,0.00202018,0.10363964,0.057794595,0.185945946,0.031286486,3.504144144,1.038558559,0.158054054,0.106378378,0.865585586,6.460540541,3.625945946,1.421981982,1.187747748,0.720720721,0.048338739,0.531171171,0.797837838,0.834594595,5.272072072,0.49809009,0.198558559,0.294918919,0.50818018,0.147531532,0.013787387,3.65045045,0.929009009,0.319207207,0.33218018,8.526126126,0.241441441,0.00070991,0.707387387,0.000716396,0.29563964,1.745585586,37.43423423,0.096576577,0.073225225,0.076036036,0.081225225,0.025052252,0.58018018,0.000894414,0.000726486,0.000721441,0.223063063,5.840720721,0.002266667,2.02954955,0.003183423
0.834814815,0.367555556,0.391851852,2.600740741,1.688888889,0.082074074,0.000884444,7.93E-07,0.000481556,0.30562963,0.048333333,0.025637037,2.740740741,0.001572593,0.81037037,0.145407407,0.336444444,29.99259259,0.336814815,0.416518519,0.002076296,0.106518519,0.0594,0.191111111,0.032155556,3.601481481,1.067407407,0.162444444,0.109333333,0.88962963,6.64,3.726666667,1.461481481,1.220740741,0.740740741,0.049681481,0.545925926,0.82,0.857777778,5.418518519,0.511925926,0.204074074,0.303111111,0.522296296,0.15162963,0.01417037,3.751851852,0.954814815,0.328074074,0.341407407,8.762962963,0.248148148,0.00072963,0.727037037,0.000736296,0.303851852,1.794074074,38.47407407,0.099259259,0.075259259,0.078148148,0.083481481,0.025748148,0.596296296,0.000919259,0.000746667,0.000741481,0.229259259,6.002962963,0.00232963,2.085925926,0.003271852
0.857377377,0.377489489,0.402442442,2.671031031,1.734534535,0.084292292,0.000908348,8.14E-07,0.000494571,0.31388989,0.04963964,0.02632993,2.814814815,0.001615095,0.832272272,0.149337337,0.345537538,30.8032032,0.345917918,0.427775776,0.002132412,0.109397397,0.061005405,0.196276276,0.033024625,3.698818819,1.096256256,0.166834835,0.112288288,0.913673674,6.819459459,3.827387387,1.500980981,1.253733734,0.760760761,0.051024224,0.560680681,0.842162162,0.880960961,5.564964965,0.525761762,0.20958959,0.311303303,0.536412412,0.155727728,0.014553353,3.853253253,0.980620621,0.336940941,0.350634635,8.9997998,0.254854855,0.000749349,0.746686687,0.000756196,0.312064064,1.842562563,39.51391391,0.101941942,0.077293293,0.08026026,0.085737738,0.026444044,0.612412412,0.000944104,0.000766847,0.000761522,0.235455455,6.165205205,0.002392593,2.142302302,0.00336028
0.87993994,0.387423423,0.413033033,2.741321321,1.78018018,0.086510511,0.000932252,8.35E-07,0.000507586,0.32215015,0.050945946,0.027022823,2.888888889,0.001657598,0.854174174,0.153267267,0.354630631,31.61381381,0.355021021,0.439033033,0.002188529,0.112276276,0.062610811,0.201441441,0.033893694,3.796156156,1.125105105,0.171225225,0.115243243,0.937717718,6.998918919,3.928108108,1.54048048,1.286726727,0.780780781,0.052366967,0.575435435,0.864324324,0.904144144,5.711411411,0.539597598,0.215105105,0.319495495,0.550528529,0.159825826,0.014936336,3.954654655,1.006426426,0.345807808,0.359861862,9.236636637,0.261561562,0.000769069,0.766336336,0.000776096,0.320276276,1.891051051,40.55375375,0.104624625,0.079327327,0.082372372,0.087993994,0.02713994,0.628528529,0.000968949,0.000787027,0.000781562,0.241651652,6.327447447,0.002455556,2.198678679,0.003448709
0.902502503,0.397357357,0.423623624,2.811611612,1.825825826,0.088728729,0.000956156,8.57E-07,0.000520601,0.33041041,0.052252252,0.027715716,2.962962963,0.0017001,0.876076076,0.157197197,0.363723724,32.42442442,0.364124124,0.45029029,0.002244645,0.115155155,0.064216216,0.206606607,0.034762763,3.893493493,1.153953954,0.175615616,0.118198198,0.961761762,7.178378378,4.028828829,1.57997998,1.31971972,0.800800801,0.05370971,0.59019019,0.886486486,0.927327327,5.857857858,0.553433433,0.220620621,0.327687688,0.564644645,0.163923924,0.015319319,4.056056056,1.032232232,0.354674675,0.369089089,9.473473473,0.268268268,0.000788789,0.785985986,0.000795996,0.328488488,1.93953954,41.59359359,0.107307307,0.081361361,0.084484484,0.09025025,0.027835836,0.644644645,0.000993794,0.000807207,0.000801602,0.247847848,6.48968969,0.002518519,2.255055055,0.003537137
0.925065065,0.407291291,0.434214214,2.881901902,1.871471471,0.090946947,0.00098006,8.78E-07,0.000533616,0.338670671,0.053558559,0.028408609,3.037037037,0.001742603,0.897977978,0.161127127,0.372816817,33.23503504,0.373227227,0.461547548,0.002300761,0.118034034,0.065821622,0.211771772,0.035631832,3.990830831,1.182802803,0.180006006,0.121153153,0.985805806,7.357837838,4.12954955,1.619479479,1.352712713,0.820820821,0.055052452,0.604944945,0.908648649,0.950510511,6.004304304,0.567269269,0.226136136,0.33587988,0.578760761,0.168022022,0.015702302,4.157457457,1.058038038,0.363541542,0.378316316,9.71031031,0.274974975,0.000808509,0.805635636,0.000815896,0.336700701,1.988028028,42.63343343,0.10998999,0.083395395,0.086596597,0.092506507,0.028531732,0.660760761,0.001018639,0.000827387,0.000821642,0.254044044,6.651931932,0.002581481,2.311431431,0.003625566
0.947627628,0.417225225,0.444804805,2.952192192,1.917117117,0.093165165,0.001003964,9.00E-07,0.000546631,0.346930931,0.054864865,0.029101502,3.111111111,0.001785105,0.91987988,0.165057057,0.38190991,34.04564565,0.38233033,0.472804805,0.002356877,0.120912913,0.067427027,0.216936937,0.036500901,4.088168168,1.211651652,0.184396396,0.124108108,1.00984985,7.537297297,4.23027027,1.658978979,1.385705706,0.840840841,0.056395195,0.6196997,0.930810811,0.973693694,6.150750751,0.581105105,0.231651652,0.344072072,0.592876877,0.17212012,0.016085285,4.258858859,1.083843844,0.372408408,0.387543544,9.947147147,0.281681682,0.000828228,0.825285285,0.000835796,0.344912913,2.036516517,43.67327327,0.112672673,0.085429429,0.088708709,0.094762763,0.029227628,0.676876877,0.001043483,0.000847568,0.000841682,0.26024024,6.814174174,0.002644444,2.367807808,0.003713994
0.97019019,0.427159159,0.455395395,3.022482482,1.962762763,0.095383383,0.001027868,9.21E-07,0.000559646,0.355191191,0.056171171,0.029794394,3.185185185,0.001827608,0.941781782,0.168986987,0.391003003,34.85625626,0.391433433,0.484062062,0.002412993,0.123791792,0.069032432,0.222102102,0.03736997,4.185505506,1.240500501,0.188786787,0.127063063,1.033893894,7.716756757,4.330990991,1.698478478,1.418698699,0.860860861,0.057737938,0.634454454,0.952972973,0.996876877,6.297197197,0.594940941,0.237167167,0.352264264,0.606992993,0.176218218,0.016468268,4.36026026,1.10964965,0.381275275,0.396770771,10.18398398,0.288388388,0.000847948,0.844934935,0.000855696,0.353125125,2.085005005,44.71311311,0.115355355,0.087463463,0.090820821,0.097019019,0.029923524,0.692992993,0.001068328,0.000867748,0.000861722,0.266436436,6.976416416,0.002707407,2.424184184,0.003802422
0.992752753,0.437093093,0.465985986,3.092772773,2.008408408,0.097601602,0.001051772,9.43E-07,0.000572661,0.363451451,0.057477477,0.030487287,3.259259259,0.00187011,0.963683684,0.172916917,0.400096096,35.66686687,0.400536537,0.495319319,0.002469109,0.126670671,0.070637838,0.227267267,0.038239039,4.282842843,1.269349349,0.193177177,0.130018018,1.057937938,7.896216216,4.431711712,1.737977978,1.451691692,0.880880881,0.059080681,0.649209209,0.975135135,1.02006006,6.443643644,0.608776777,0.242682683,0.360456456,0.621109109,0.180316316,0.016851251,4.461661662,1.135455455,0.390142142,0.405997998,10.42082082,0.295095095,0.000867668,0.864584585,0.000875596,0.361337337,2.133493493,45.75295295,0.118038038,0.089497497,0.092932933,0.099275275,0.030619419,0.709109109,0.001093173,0.000887928,0.000881762,0.272632633,7.138658659,0.00277037,2.480560561,0.003890851
1.015315315,0.447027027,0.476576577,3.163063063,2.054054054,0.09981982,0.001075676,9.64E-07,0.000585676,0.371711712,0.058783784,0.03118018,3.333333333,0.001912613,0.985585586,0.176846847,0.409189189,36.47747748,0.40963964,0.506576577,0.002525225,0.12954955,0.072243243,0.232432432,0.039108108,4.38018018,1.298198198,0.197567568,0.132972973,1.081981982,8.075675676,4.532432432,1.777477477,1.484684685,0.900900901,0.060423423,0.663963964,0.997297297,1.043243243,6.59009009,0.622612613,0.248198198,0.368648649,0.635225225,0.184414414,0.017234234,4.563063063,1.161261261,0.399009009,0.415225225,10.65765766,0.301801802,0.000887387,0.884234234,0.000895495,0.36954955,2.181981982,46.79279279,0.120720721,0.091531532,0.095045045,0.101531532,0.031315315,0.725225225,0.001118018,0.000908108,0.000901802,0.278828829,7.300900901,0.002833333,2.536936937,0.003979279
1.037877878,0.456960961,0.487167167,3.233353353,2.0996997,0.102038038,0.00109958,9.85E-07,0.000598691,0.379971972,0.06009009,0.031873073,3.407407407,0.001955115,1.007487487,0.180776777,0.418282282,37.28808809,0.418742743,0.517833834,0.002581341,0.132428428,0.073848649,0.237597598,0.039977177,4.477517518,1.327047047,0.201957958,0.135927928,1.106026026,8.255135135,4.633153153,1.816976977,1.517677678,0.920920921,0.061766166,0.678718719,1.019459459,1.066426426,6.736536537,0.636448448,0.253713714,0.376840841,0.649341341,0.188512513,0.017617217,4.664464464,1.187067067,0.407875876,0.424452452,10.89449449,0.308508509,0.000907107,0.903883884,0.000915395,0.377761762,2.23047047,47.83263263,0.123403403,0.093565566,0.097157157,0.103787788,0.032011211,0.741341341,0.001142863,0.000928288,0.000921842,0.285025025,7.463143143,0.002896296,2.593313313,0.004067708
1.06044044,0.466894895,0.497757758,3.303643644,2.145345345,0.104256256,0.001123483,1.01E-06,0.000611706,0.388232232,0.061396396,0.032565966,3.481481481,0.001997618,1.029389389,0.184706707,0.427375375,38.0986987,0.427845846,0.529091091,0.002637457,0.135307307,0.075454054,0.242762763,0.040846246,4.574854855,1.355895896,0.206348348,0.138882883,1.13007007,8.434594595,4.733873874,1.856476476,1.550670671,0.940940941,0.063108909,0.693473473,1.041621622,1.08960961,6.882982983,0.650284284,0.259229229,0.385033033,0.663457457,0.192610611,0.0180002,4.765865866,1.212872873,0.416742743,0.43367968,11.13133133,0.315215215,0.000926827,0.923533534,0.000935295,0.385973974,2.278958959,48.87247247,0.126086086,0.0955996,0.099269269,0.106044044,0.032707107,0.757457457,0.001167708,0.000948468,0.000941882,0.291221221,7.625385385,0.002959259,2.64968969,0.004156136
1.083003003,0.476828829,0.508348348,3.373933934,2.190990991,0.106474474,0.001147387,1.03E-06,0.000624721,0.396492492,0.062702703,0.033258859,3.555555556,0.00204012,1.051291291,0.188636637,0.436468468,38.90930931,0.436948949,0.540348348,0.002693574,0.138186186,0.077059459,0.247927928,0.041715315,4.672192192,1.384744745,0.210738739,0.141837838,1.154114114,8.614054054,4.834594595,1.895975976,1.583663664,0.960960961,0.064451652,0.708228228,1.063783784,1.112792793,7.029429429,0.66412012,0.264744745,0.393225225,0.677573574,0.196708709,0.018383183,4.867267267,1.238678679,0.42560961,0.442906907,11.36816817,0.321921922,0.000946547,0.943183183,0.000955195,0.394186186,2.327447447,49.91231231,0.128768769,0.097633634,0.101381381,0.1083003,0.033403003,0.773573574,0.001192553,0.000968649,0.000961922,0.297417417,7.787627628,0.003022222,2.706066066,0.004244565
1.105565566,0.486762763,0.518938939,3.444224224,2.236636637,0.108692693,0.001171291,1.05E-06,0.000637736,0.404752753,0.064009009,0.033951752,3.62962963,0.002082623,1.073193193,0.192566567,0.445561562,39.71991992,0.446052052,0.551605606,0.00274969,0.141065065,0.078664865,0.253093093,0.042584384,4.76952953,1.413593594,0.215129129,0.144792793,1.178158158,8.793513514,4.935315315,1.935475475,1.616656657,0.980980981,0.065794394,0.722982983,1.085945946,1.135975976,7.175875876,0.677955956,0.27026026,0.401417417,0.69168969,0.200806807,0.018766166,4.968668669,1.264484484,0.434476476,0.452134134,11.60500501,0.328628629,0.000966266,0.962832833,0.000975095,0.402398398,2.375935936,50.95215215,0.131451451,0.099667668,0.103493493,0.110556557,0.034098899,0.78968969,0.001217397,0.000988829,0.000981962,0.303613614,7.94986987,0.003085185,2.762442442,0.004332993
1.127526304,0.496437549,0.529378045,3.513029696,2.282048715,0.11117106,0.00130202,1.79E-05,0.000772928,0.413073407,0.065643366,0.03480268,3.702505839,0.002238435,1.094479368,0.196723946,0.454693916,40.49319097,0.455274385,0.563019464,0.003994992,0.144252252,0.080460027,0.259043933,0.04373528,4.863239907,1.442174397,0.219777778,0.147947614,1.202290068,8.965621177,5.032892893,1.975278612,1.649655211,1.000444889,0.067567267,0.737453898,1.108693138,1.159153598,7.318223779,0.691986987,0.276107107,0.410126237,0.705535313,0.205003114,0.019284028,5.066548771,1.289521966,0.443942943,0.461919697,11.83474586,0.335766656,0.001207335,0.983185964,0.001102409,0.411078634,2.423455678,51.9427483,0.134511512,0.102107774,0.106009899,0.113337893,0.035037193,0.805857079,0.001368434,0.001012298,0.001003272,0.309951396,8.106992548,0.003315933,2.817400734,0.005147573
